ANMOIS,DEP,ARR,PC15_D,PC15_A,RETARD_D,RETARD_A,annee,mois
201305,LFPG,OMDB,0.210,,12.4,,2013,05
201305,LFPG,FOOL,0.226,,11.1,,2013,05
201305,LFPG,OJAI,0.339,,14.7,,2013,05
201305,LFPG,KIAD,0.303,,14.3,,2013,05
201305,LFPG,UDYZ,0.333,,15.3,,2013,05
201305,LFPG,RJTT,0.000,,2.6,,2013,05
201305,LFPG,MMUN,0.588,,22.3,,2013,05
201305,LFPG,MMMX,0.226,,12.7,,2013,05
201305,LFPG,OTBD,0.213,,8.4,,2013,05
201305,LFPG,OOMS,0.000,,0.9,,2013,05
201305,LFPG,DNAA,0.226,,10.7,,2013,05
201305,LFPG,GABS,0.318,,13.7,,2013,05
201305,LFPG,KIAH,0.067,,6.4,,2013,05
201305,LFPG,KORD,0.226,,15.5,,2013,05
201305,LFPG,DBBB,0.389,,19.4,,2013,05
201305,LFPG,KBOS,0.290,,13.4,,2013,05
201305,LFPG,DNMM,0.226,,9.8,,2013,05
201305,LFPG,GQNN,0.353,,15.6,,2013,05
201305,LFPG,RKSI,0.163,,5.6,,2013,05
201305,LFPG,FMMI,0.379,,21.2,,2013,05
201305,LFPG,HKJK,0.250,,10.7,,2013,05
201305,LFPG,VVNB,0.111,,6.4,,2013,05
201305,LFPG,ZSPD,0.089,,5.0,,2013,05
201305,LFPG,KSFO,0.337,,19.2,,2013,05
201305,LFPG,KLAX,0.308,,19.1,,2013,05
201305,LFPG,DXXX,0.500,,22.4,,2013,05
201305,LFPG,SKBO,0.320,,41.0,,2013,05
201305,LFPG,SVMI,0.226,,12.6,,2013,05
201305,LFPG,KDTW,0.333,,14.3,,2013,05
201305,LFPG,KMSP,0.400,,21.5,,2013,05
201305,LFPG,GUCY,0.357,,32.3,,2013,05
201305,LFPG,ZHHH,0.143,,4.6,,2013,05
201305,LFPG,VOBL,0.250,,12.4,,2013,05
201305,LFPG,FAOR,0.226,,11.1,,2013,05
201305,LFPG,RJAA,0.169,,10.8,,2013,05
201305,LFPG,KPHL,0.052,,5.6,,2013,05
201305,LFPG,ZBAA,0.128,,5.7,,2013,05
201305,LFPG,VHHH,0.101,,5.6,,2013,05
201305,LFPG,WSSS,0.048,,4.6,,2013,05
201305,LFPG,CYYZ,0.264,,11.7,,2013,05
201305,LFPG,MUHA,0.333,,14.1,,2013,05
201305,LFPG,VCBI,0.056,,4.7,,2013,05
201305,LFPG,KDFW,0.355,,20.2,,2013,05
201305,LFPG,VTBS,0.174,,8.5,,2013,05
201305,LFPG,RJBB,0.276,,15.2,,2013,05
201305,LFPG,VVTS,0.103,,7.4,,2013,05
201305,LFPG,WMKK,0.159,,6.6,,2013,05
201305,LFPG,ZGGG,0.132,,9.6,,2013,05
201305,LFPG,SAEZ,0.143,,6.3,,2013,05
201305,LFPG,SCEL,0.194,,8.5,,2013,05
201305,LFPG,SPJC,0.450,,16.1,,2013,05
201305,LFPG,KSEA,0.194,,25.4,,2013,05
201305,LFPG,KSLC,0.200,,11.2,,2013,05
201305,LFPG,KCVG,0.032,,3.1,,2013,05
201305,LFPG,ZYTL,0.286,,10.8,,2013,05
201305,LFPG,KPIT,0.067,,3.4,,2013,05
201305,LFPG,CYQB,0.273,,7.6,,2013,05
201305,LFPG,RCTP,0.250,,8.8,,2013,05
201305,LFPG,KCLT,0.067,,4.9,,2013,05
201305,LGAV,LFML,,0.067,,3.8,2013,05
201305,LGAV,LFPG,,0.091,,4.6,2013,05
201305,LGAV,LFPO,,0.000,,0.2,2013,05
201305,LJLJ,LFPG,,0.066,,4.1,2013,05
201305,LHBP,LFSB,,0.056,,14.2,2013,05
201305,LHBP,LFLL,,0.000,,1.6,2013,05
201305,LHBP,LFPG,,0.050,,2.8,2013,05
201305,LHBP,LFOB,,0.056,,1.9,2013,05
201305,LIRF,LFML,,0.290,,13.1,2013,05
201305,LIRF,LFSB,,0.061,,5.3,2013,05
201305,LIRF,LFLL,,0.140,,6.7,2013,05
201305,LIRF,LFPG,,0.237,,11.1,2013,05
201305,LIRF,LFBO,,0.151,,5.7,2013,05
201305,LIRF,LFRS,,0.385,,14.0,2013,05
201305,LIRF,LFST,,0.227,,12.6,2013,05
201305,LIRF,LFMN,,0.273,,11.6,2013,05
201305,LIRF,LFBD,,0.222,,11.2,2013,05
201305,LIRF,LFPO,,0.258,,10.8,2013,05
201305,LFLC,LFLL,,0.026,,3.8,2013,05
201305,LFLC,LFPG,,0.050,,3.8,2013,05
201305,LFLC,LFMN,,0.278,,15.9,2013,05
201305,LFLC,LFPO,,0.120,,8.1,2013,05
201305,LEZL,LFML,,0.077,,3.2,2013,05
201305,LEZL,LFBO,,0.122,,6.5,2013,05
201305,LEZL,LFPO,,0.253,,10.6,2013,05
201305,LEZG,LFOB,,0.154,,4.1,2013,05
201305,LFJL,LFLL,,0.066,,5.5,2013,05
201305,LFJL,LFMN,,0.133,,6.4,2013,05
201305,LFTH,EHRD,0.056,,9.1,,2013,05
201305,LFTH,EGSS,0.214,,13.3,,2013,05
201305,LFTH,LFPO,0.255,0.231,12.3,9.9,2013,05
201305,LFBL,LFLL,,0.038,,1.6,2013,05
201305,LFKC,LFML,,0.075,,4.7,2013,05
201305,LFKC,LFMN,,0.125,,8.3,2013,05
201305,LFKC,LFPO,,0.148,,6.8,2013,05
201305,ELLX,LFPG,,0.065,,3.1,2013,05
201305,ELLX,LFMN,,0.026,,4.9,2013,05
201305,LFSL,LFPO,0.155,0.103,7.7,6.0,2013,05
201305,LFRS,LFML,0.180,0.136,7.3,9.4,2013,05
201305,LFRS,LFSB,0.077,0.077,4.8,2.2,2013,05
201305,LFRS,LSGG,0.150,,8.3,,2013,05
201305,LFRS,LFLL,0.053,0.053,3.5,3.3,2013,05
201305,LFRS,EBBR,0.000,,1.1,,2013,05
201305,LFRS,LFPG,0.081,0.118,4.5,5.6,2013,05
201305,LFRS,LFBO,0.062,0.052,3.6,3.7,2013,05
201305,LFRS,LEBL,0.419,,13.6,,2013,05
201305,LFRS,LFKJ,0.266,0.215,12.8,11.9,2013,05
201305,LFRS,LEMG,0.111,,8.0,,2013,05
201305,LFRS,LFST,0.012,0.024,1.9,2.1,2013,05
201305,LFRS,LFMN,0.148,0.109,6.6,5.3,2013,05
201305,LFRS,GMMX,0.093,,6.0,,2013,05
201305,LFRS,LFBD,0.023,0.023,1.3,1.0,2013,05
201305,LFRS,LFMT,0.109,0.109,6.2,5.6,2013,05
201305,LFRS,EIDW,0.071,,3.4,,2013,05
201305,LFRS,LFQQ,0.103,,4.7,,2013,05
201305,LFRS,LEPA,0.200,,24.8,,2013,05
201305,LFRS,EGCC,0.357,,15.2,,2013,05
201305,LFRS,LFKB,0.136,,15.6,,2013,05
201305,LFRS,LEMD,0.256,,11.6,,2013,05
201305,LFRS,EDDL,0.050,,2.7,,2013,05
201305,LFRS,LGIR,0.500,,46.6,,2013,05
201305,LFRS,EHAM,0.036,,3.4,,2013,05
201305,LFRS,LKPR,0.273,,17.9,,2013,05
201305,LFRS,EGLC,0.129,,7.2,,2013,05
201305,LFRS,DTTJ,0.111,,4.5,,2013,05
201305,LFRS,LIMC,0.038,,2.6,,2013,05
201305,LFRS,LIPZ,0.318,,16.2,,2013,05
201305,LFRS,LFRZ,0.063,,3.8,,2013,05
201305,LFRS,LFPO,0.056,0.044,4.6,3.4,2013,05
201305,LFRS,DTTA,0.368,,19.1,,2013,05
201305,LFRS,EGHI,0.032,,2.7,,2013,05
201305,LFRS,LIRF,0.231,,9.1,,2013,05
201305,LFRS,LPMA,0.538,,21.6,,2013,05
201305,LFRS,GMMN,0.042,,6.5,,2013,05
201305,EHRD,LFTH,,0.056,,8.4,2013,05
201305,EHRD,LFBZ,,0.077,,8.5,2013,05
201305,EHRD,LFMN,,0.226,,19.6,2013,05
201305,EHRD,LFMT,,0.167,,10.3,2013,05
201305,LFKF,LFML,0.132,0.123,6.1,6.0,2013,05
201305,LFKF,LFPG,0.300,0.333,18.6,15.0,2013,05
201305,LFKF,LFMN,0.087,0.152,4.4,5.3,2013,05
201305,LFKF,EBCI,0.077,,3.0,,2013,05
201305,LFKF,LFPO,0.183,0.141,7.7,6.7,2013,05
201305,LFBZ,LFML,0.077,0.154,6.5,7.5,2013,05
201305,LFBZ,LFLL,0.026,0.026,1.4,2.3,2013,05
201305,LFBZ,LFPG,0.086,0.034,3.8,3.3,2013,05
201305,LFBZ,EHRD,0.077,,6.8,,2013,05
201305,LFBZ,EGSS,0.194,,8.2,,2013,05
201305,LFBZ,EIDW,0.222,,8.2,,2013,05
201305,LFBZ,LFPO,0.271,0.269,10.7,11.4,2013,05
201305,LFRK,LFLL,,0.000,,1.2,2013,05
201305,LIRQ,LFPG,,0.050,,3.6,2013,05
201305,LIRQ,LFPO,,0.067,,1.9,2013,05
201305,EGNM,LFPG,,0.231,,10.8,2013,05
201305,EGNM,LFMN,,0.333,,27.1,2013,05
201305,LFKJ,LFML,0.131,0.102,9.3,4.8,2013,05
201305,LFKJ,LFLL,0.138,0.000,4.0,1.9,2013,05
201305,LFKJ,LFPG,0.172,0.100,8.9,7.3,2013,05
201305,LFKJ,LFBO,0.154,0.077,7.7,6.3,2013,05
201305,LFKJ,LFRS,0.281,0.234,15.7,12.4,2013,05
201305,LFKJ,LFMN,0.071,0.063,8.0,7.0,2013,05
201305,LFKJ,LFRB,0.083,,1.9,,2013,05
201305,LFKJ,LFBD,0.226,0.161,8.4,5.9,2013,05
201305,LFKJ,LFQQ,0.100,,9.0,,2013,05
201305,LFKJ,LFPO,0.367,0.260,13.5,12.2,2013,05
201305,LEMD,LFML,,0.204,,12.1,2013,05
201305,LEMD,LFSB,,0.032,,2.6,2013,05
201305,LEMD,LFLL,,0.261,,16.2,2013,05
201305,LEMD,LFPG,,0.167,,8.5,2013,05
201305,LEMD,LFBO,,0.440,,25.2,2013,05
201305,LEMD,LFRS,,0.364,,19.3,2013,05
201305,LEMD,LFST,,0.414,,14.2,2013,05
201305,LEMD,LFMN,,0.543,,27.1,2013,05
201305,LEMD,LFOB,,0.000,,0.9,2013,05
201305,LEMD,LFBD,,0.531,,22.1,2013,05
201305,LEMD,LFPO,,0.097,,4.3,2013,05
201305,EHEH,LFML,,0.059,,3.5,2013,05
201305,EHEH,LFMN,,0.222,,5.3,2013,05
201305,LEMG,LFML,,0.111,,4.6,2013,05
201305,LEMG,LFSB,,0.056,,5.6,2013,05
201305,LEMG,LFPG,,0.039,,2.1,2013,05
201305,LEMG,LFBO,,0.000,,0.1,2013,05
201305,LEMG,LFRS,,0.056,,2.5,2013,05
201305,LEMG,LFOB,,0.000,,2.2,2013,05
201305,LEMG,LFPO,,0.091,,6.0,2013,05
201305,EKCH,LFSB,,0.065,,5.3,2013,05
201305,EKCH,LFPG,,0.075,,4.6,2013,05
201305,EKCH,LFMN,,0.111,,5.4,2013,05
201305,EKCH,LFPO,,0.063,,3.5,2013,05
201305,LFST,LFML,0.056,0.083,4.3,3.3,2013,05
201305,LFST,LFLL,0.000,0.046,2.3,3.0,2013,05
201305,LFST,EBBR,0.170,,8.2,,2013,05
201305,LFST,LFBO,0.132,0.132,9.5,9.6,2013,05
201305,LFST,LFRS,0.036,0.012,4.5,0.9,2013,05
201305,LFST,LFMN,0.020,0.020,3.8,1.4,2013,05
201305,LFST,EGSS,0.077,,8.5,,2013,05
201305,LFST,LFBD,0.118,0.071,6.4,3.4,2013,05
201305,LFST,LFMT,0.048,0.048,7.6,5.5,2013,05
201305,LFST,LFQQ,0.109,,5.7,,2013,05
201305,LFST,LEMD,0.345,,13.9,,2013,05
201305,LFST,EHAM,0.025,,2.4,,2013,05
201305,LFST,LKPR,0.091,,4.9,,2013,05
201305,LFST,LFPO,0.215,0.192,11.7,9.3,2013,05
201305,LFST,DTTA,0.455,,23.5,,2013,05
201305,LFST,LIRF,0.000,,0.9,,2013,05
201305,LFST,GMMN,0.200,,9.2,,2013,05
201305,ESSA,LFPG,,0.071,,3.6,2013,05
201305,ESSA,LFMN,,0.090,,4.8,2013,05
201305,ESSA,LFPO,,0.074,,3.2,2013,05
201305,EGPD,LFPG,,0.022,,1.8,2013,05
201305,LFMN,LFSB,0.143,0.086,9.0,5.8,2013,05
201305,LFMN,LSGG,0.083,,4.2,,2013,05
201305,LFMN,LFLL,0.104,0.042,5.7,3.3,2013,05
201305,LFMN,EBBR,0.394,,16.5,,2013,05
201305,LFMN,LFRN,0.097,0.065,7.1,4.1,2013,05
201305,LFMN,LFPG,0.125,0.057,7.9,4.8,2013,05
201305,LFMN,LFBO,0.093,0.082,5.3,4.2,2013,05
201305,LFMN,LFLC,0.222,,10.6,,2013,05
201305,LFMN,LFKC,0.132,,7.9,,2013,05
201305,LFMN,EGNM,0.778,,48.5,,2013,05
201305,LFMN,LEBL,0.190,,8.5,,2013,05
201305,LFMN,LFJL,0.200,,10.1,,2013,05
201305,LFMN,ELLX,0.079,,6.2,,2013,05
201305,LFMN,LFRS,0.130,0.074,5.2,2.9,2013,05
201305,LFMN,LFKF,0.156,0.156,9.4,7.8,2013,05
201305,LFMN,LFKJ,0.134,0.143,9.7,12.3,2013,05
201305,LFMN,EHRD,0.290,,18.4,,2013,05
201305,LFMN,EHEH,0.389,,13.8,,2013,05
201305,LFMN,LFST,0.059,0.059,4.2,2.1,2013,05
201305,LFMN,EKCH,0.148,,9.9,,2013,05
201305,LFMN,GMMX,0.385,,14.8,,2013,05
201305,LFMN,EGSS,0.091,,6.4,,2013,05
201305,LFMN,LFBD,0.022,0.022,2.9,1.7,2013,05
201305,LFMN,EIDW,0.395,,15.0,,2013,05
201305,LFMN,LFQQ,0.161,,6.4,,2013,05
201305,LFMN,ESSA,0.239,,8.6,,2013,05
201305,LFMN,EFHK,0.088,,2.5,,2013,05
201305,LFMN,EGGD,0.097,,6.8,,2013,05
201305,LFMN,LPPT,0.122,,10.1,,2013,05
201305,LFMN,EGCC,0.739,,29.6,,2013,05
201305,LFMN,LFKB,0.071,,10.1,,2013,05
201305,LFMN,EGBB,0.227,,20.1,,2013,05
201305,LFMN,LEMD,0.419,,19.4,,2013,05
201305,LFMN,EDDK,0.355,,26.6,,2013,05
201305,LFMN,EDDL,0.351,,14.0,,2013,05
201305,LFMN,EGGW,0.339,,15.2,,2013,05
201305,LFMN,EHAM,0.207,,11.2,,2013,05
201305,LFMN,LOWW,0.111,,6.3,,2013,05
201305,LFMN,LKPR,0.118,,6.0,,2013,05
201305,LFMN,EDDM,0.283,,10.6,,2013,05
201305,LFMN,LIRN,0.077,,6.2,,2013,05
201305,LFMN,EGLC,0.032,,2.0,,2013,05
201305,LFMN,LSZH,0.218,,8.9,,2013,05
201305,LFMN,EDDB,0.156,,17.8,,2013,05
201305,LFMN,EGKK,0.268,,14.3,,2013,05
201305,LFMN,LIPZ,0.000,,1.0,,2013,05
201305,LFMN,EPWA,0.192,,8.2,,2013,05
201305,LFMN,EDDF,0.190,,9.5,,2013,05
201305,LFMN,EDDT,0.118,,4.9,,2013,05
201305,LFMN,LFPO,0.144,0.090,7.8,5.3,2013,05
201305,LFMN,EGLL,0.211,,11.1,,2013,05
201305,LFMN,ENGM,0.242,,19.4,,2013,05
201305,LFMN,EGPH,0.176,,9.5,,2013,05
201305,LFMN,EDDH,0.500,,23.3,,2013,05
201305,LFMN,ULLI,0.125,,6.3,,2013,05
201305,LFMN,EGGP,0.229,,9.7,,2013,05
201305,LFMN,DTTA,0.514,,28.8,,2013,05
201305,LFMN,LIRF,0.327,,14.0,,2013,05
201305,LFMN,LTBA,0.109,,4.5,,2013,05
201305,LFMN,UUDD,0.097,,23.5,,2013,05
201305,LFMN,UUEE,0.175,,12.6,,2013,05
201305,LFMN,GMMN,0.167,,5.7,,2013,05
201305,LFMN,LLBG,0.267,,12.9,,2013,05
201305,LFMN,KJFK,0.097,,8.0,,2013,05
201305,LFMN,DTMB,0.308,,16.6,,2013,05
201305,LFMN,LROP,0.700,,30.6,,2013,05
201305,LFMN,EGAA,0.200,,10.4,,2013,05
201305,LFMN,EVRA,0.214,,9.4,,2013,05
201305,LFMN,OMDB,0.226,,10.2,,2013,05
201305,ENGM,LFPG,,0.024,,2.0,2013,05
201305,ENGM,LFMN,,0.097,,5.7,2013,05
201305,ENGM,LFPO,,0.129,,6.3,2013,05
201305,LPPR,LFML,,0.000,,0.9,2013,05
201305,LPPR,LFSB,,0.083,,3.1,2013,05
201305,LPPR,LFLL,,0.000,,1.5,2013,05
201305,LPPR,LFPG,,0.119,,4.8,2013,05
201305,LPPR,LFOB,,0.014,,1.7,2013,05
201305,LPPR,LFBD,,0.077,,1.4,2013,05
201305,LPPR,LFPO,,0.134,,6.8,2013,05
201305,EBCI,LFML,,0.097,,3.4,2013,05
201305,EBCI,LFKF,,0.000,,1.8,2013,05
201305,EBCI,LFBD,,0.043,,1.4,2013,05
201305,EBCI,LFMT,,0.000,,0.2,2013,05
201305,GMFF,LFML,,0.129,,5.4,2013,05
201305,GMFF,LFPG,,0.077,,2.4,2013,05
201305,GMFF,LFPO,,0.083,,3.3,2013,05
201305,GMMX,LFML,,0.162,,7.4,2013,05
201305,GMMX,LFSB,,0.231,,10.8,2013,05
201305,GMMX,LFLL,,0.083,,5.4,2013,05
201305,GMMX,LFPG,,0.224,,13.5,2013,05
201305,GMMX,LFBO,,0.138,,9.0,2013,05
201305,GMMX,LFRS,,0.214,,9.1,2013,05
201305,GMMX,LFOB,,0.136,,8.5,2013,05
201305,GMMX,LFBD,,0.059,,3.1,2013,05
201305,GMMX,LFPO,,0.330,,13.7,2013,05
201305,LFOB,LFML,0.032,0.032,2.3,2.6,2013,05
201305,LFOB,LEVC,0.000,,0.5,,2013,05
201305,LFOB,LIME,0.161,,10.0,,2013,05
201305,LFOB,LEZG,0.077,,7.6,,2013,05
201305,LFOB,LEZL,0.000,,0.8,,2013,05
201305,LFOB,LEBL,0.065,,5.6,,2013,05
201305,LFOB,LHBP,0.056,,4.3,,2013,05
201305,LFOB,LEMG,0.154,,5.1,,2013,05
201305,LFOB,GMFF,0.231,,8.4,,2013,05
201305,LFOB,GMMX,0.136,,11.1,,2013,05
201305,LFOB,LPPR,0.014,,2.6,,2013,05
201305,LFOB,LFMK,0.071,,14.8,,2013,05
201305,LFOB,EIDW,0.056,,6.9,,2013,05
201305,LFOB,LPFR,0.111,,4.0,,2013,05
201305,LFOB,LFMU,0.056,,4.1,,2013,05
201305,LFOB,ESGP,0.143,,2.9,,2013,05
201305,LFOB,LEPA,0.077,,2.2,,2013,05
201305,LFOB,ENRY,0.115,,4.2,,2013,05
201305,LFOB,EGCC,0.071,,6.6,,2013,05
201305,LFOB,LEMD,0.032,,9.7,,2013,05
201305,LFOB,LEXJ,0.000,,1.2,,2013,05
201305,LFOB,LIRA,0.113,,7.0,,2013,05
201305,LFOB,LZIB,0.071,,1.6,,2013,05
201305,LFOB,LIPE,0.025,,1.0,,2013,05
201305,LFOB,EPWA,0.259,,16.7,,2013,05
201305,LFOB,LIRP,0.178,,7.4,,2013,05
201305,LFOB,LEGE,0.000,,2.2,,2013,05
201305,LFOB,GMME,0.154,,10.1,,2013,05
201305,LFOB,LICT,0.077,,4.6,,2013,05
201305,LFOB,LIPH,0.065,,5.5,,2013,05
201305,LFOB,LIBD,0.000,,1.0,,2013,05
201305,LFOB,EGPH,0.111,,6.0,,2013,05
201305,LFOB,LIEE,0.043,,1.6,,2013,05
201305,LFOB,LEAL,0.000,,3.1,,2013,05
201305,LFOB,EYVI,0.174,,8.9,,2013,05
201305,LFOB,EPKK,0.000,,0.4,,2013,05
201305,LFOB,EGPK,0.111,,6.2,,2013,05
201305,LFOB,LRCL,0.000,,0.9,,2013,05
201305,LFOB,LROP,0.171,,13.9,,2013,05
201305,LFOB,ESKN,0.032,,1.9,,2013,05
201305,LFOB,EPWR,0.136,,6.7,,2013,05
201305,LFMK,LFOB,,0.071,,15.2,2013,05
201305,EGSS,LFML,,0.290,,10.5,2013,05
201305,EGSS,LFLL,,0.065,,2.5,2013,05
201305,EGSS,LFTH,,0.214,,11.1,2013,05
201305,EGSS,LFBZ,,0.097,,5.8,2013,05
201305,EGSS,LFST,,0.143,,34.6,2013,05
201305,EGSS,LFMN,,0.031,,1.3,2013,05
201305,EGSS,LFCR,,0.111,,11.3,2013,05
201305,LFMP,LFPO,,0.147,,7.7,2013,05
201305,ESGP,LFOB,,0.143,,3.1,2013,05
201305,EIDW,LFML,,0.000,,1.5,2013,05
201305,EIDW,LFLL,,0.261,,8.0,2013,05
201305,EIDW,LFPG,,0.146,,7.2,2013,05
201305,EIDW,LFBO,,0.167,,6.5,2013,05
201305,EIDW,LFRS,,0.000,,0.9,2013,05
201305,EIDW,LFBZ,,0.167,,4.4,2013,05
201305,EIDW,LFMN,,0.233,,7.0,2013,05
201305,EIDW,LFOB,,0.019,,1.7,2013,05
201305,EIDW,LFBD,,0.087,,4.6,2013,05
201305,LFRB,LFML,,0.044,,2.2,2013,05
201305,LFRB,LFLL,,0.043,,3.8,2013,05
201305,LFRB,LFPG,,0.054,,3.1,2013,05
201305,LFRB,LFKJ,,0.000,,2.3,2013,05
201305,LFRB,LFBD,,0.071,,4.1,2013,05
201305,LFRB,LFPO,,0.099,,3.6,2013,05
201305,LFBD,LFML,0.228,0.071,10.5,3.5,2013,05
201305,LFBD,LFSB,0.226,0.065,12.1,3.6,2013,05
201305,LFBD,LSGG,0.091,,5.7,,2013,05
201305,LFBD,LFLL,0.091,0.036,6.7,2.3,2013,05
201305,LFBD,LFPG,0.274,0.171,14.1,7.9,2013,05
201305,LFBD,LFBO,0.111,0.182,4.6,8.5,2013,05
201305,LFBD,LEBL,0.225,,12.7,,2013,05
201305,LFBD,LFRS,0.000,0.023,4.5,1.5,2013,05
201305,LFBD,LFKJ,0.194,0.097,9.5,3.3,2013,05
201305,LFBD,LFST,0.094,0.071,6.5,3.8,2013,05
201305,LFBD,LFMN,0.055,0.022,6.7,2.6,2013,05
201305,LFBD,GMMX,0.133,,6.4,,2013,05
201305,LFBD,EBCI,0.261,,11.3,,2013,05
201305,LFBD,LPPR,0.231,,8.6,,2013,05
201305,LFBD,LFRB,0.185,,9.4,,2013,05
201305,LFBD,EIDW,0.348,,12.8,,2013,05
201305,LFBD,LFQQ,0.163,,11.0,,2013,05
201305,LFBD,EGGD,0.000,,1.7,,2013,05
201305,LFBD,LPPT,0.082,,7.0,,2013,05
201305,LFBD,LFKB,0.150,,7.9,,2013,05
201305,LFBD,LEMD,0.750,,29.6,,2013,05
201305,LFBD,LIRA,0.111,,12.2,,2013,05
201305,LFBD,EGGW,0.296,,15.5,,2013,05
201305,LFBD,EHAM,0.044,,4.9,,2013,05
201305,LFBD,LIMC,0.412,,14.8,,2013,05
201305,LFBD,EGKK,0.342,,17.1,,2013,05
201305,LFBD,LIPZ,0.364,,16.4,,2013,05
201305,LFBD,LFPO,0.182,0.093,11.0,5.8,2013,05
201305,LFBD,EGPH,0.357,,15.6,,2013,05
201305,LFBD,DTTA,0.182,,18.5,,2013,05
201305,LFBD,LIRF,0.185,,10.7,,2013,05
201305,LFBD,GMMN,0.306,,11.0,,2013,05
201305,LFMT,LFLL,0.070,0.053,5.1,4.2,2013,05
201305,LFMT,LFPG,0.154,0.106,8.4,4.4,2013,05
201305,LFMT,LFRS,0.152,0.098,7.9,5.7,2013,05
201305,LFMT,EHRD,0.167,,12.8,,2013,05
201305,LFMT,LFST,0.071,0.095,6.8,6.1,2013,05
201305,LFMT,EBCI,0.077,,4.5,,2013,05
201305,LFMT,EDFH,0.056,,2.6,,2013,05
201305,LFMT,LFQQ,0.085,,5.7,,2013,05
201305,LFMT,EGKK,0.343,,14.0,,2013,05
201305,LFMT,LFPO,0.236,0.126,11.3,6.6,2013,05
201305,LFMT,GMMN,0.143,,6.6,,2013,05
201305,LFMT,GMMW,0.077,,25.8,,2013,05
201305,EDFH,LFMT,,0.000,,0.4,2013,05
201305,LPFR,LFOB,,0.111,,4.2,2013,05
201305,LPFR,LFPO,,0.091,,3.3,2013,05
201305,LFMU,LFOB,,0.056,,2.0,2013,05
201305,LFQQ,LFML,,0.095,,3.7,2013,05
201305,LFQQ,LFLL,,0.028,,2.7,2013,05
201305,LFQQ,LFBO,,0.041,,2.8,2013,05
201305,LFQQ,LFRS,,0.116,,4.6,2013,05
201305,LFQQ,LFST,,0.036,,2.1,2013,05
201305,LFQQ,LFMN,,0.081,,5.5,2013,05
201305,LFQQ,LFBD,,0.078,,6.4,2013,05
201305,LFQQ,LFMT,,0.102,,4.5,2013,05
201305,GCTS,LFSB,,0.000,,0.5,2013,05
201305,EDDK,LFPG,,0.074,,2.4,2013,05
201305,EDDK,LFMN,,0.258,,21.9,2013,05
201305,LEPA,LFML,,0.125,,6.3,2013,05
201305,LEPA,LFSB,,0.037,,2.0,2013,05
201305,LEPA,LFLL,,0.267,,8.6,2013,05
201305,LEPA,LFRS,,0.400,,30.9,2013,05
201305,LEPA,LFOB,,0.154,,3.8,2013,05
201305,LEPA,LFPO,,0.064,,5.4,2013,05
201305,LFOK,LFML,,0.000,,2.2,2013,05
201305,ESGG,LFLL,,0.000,,0.6,2013,05
201305,ESGG,LFPG,,0.034,,2.7,2013,05
201305,EFHK,LFPG,,0.024,,2.1,2013,05
201305,EFHK,LFMN,,0.000,,1.5,2013,05
201305,EFHK,LFPO,,0.071,,2.9,2013,05
201305,LPPT,LFML,,0.086,,3.1,2013,05
201305,LPPT,LFSB,,0.000,,0.3,2013,05
201305,LPPT,LFLL,,0.208,,23.4,2013,05
201305,LPPT,LFPG,,0.099,,8.0,2013,05
201305,LPPT,LFBO,,0.220,,23.2,2013,05
201305,LPPT,LFMN,,0.138,,11.3,2013,05
201305,LPPT,LFBD,,0.102,,6.0,2013,05
201305,LPPT,LFPO,,0.368,,15.2,2013,05
201305,LEIB,LFPO,,0.667,,26.9,2013,05
201305,LFRQ,LFPO,,0.043,,3.0,2013,05
201305,LEXJ,LFOB,,0.000,,0.2,2013,05
201305,LFBI,LFLL,,0.024,,1.9,2013,05
201305,LIML,LFPG,,0.047,,3.3,2013,05
201305,LIML,LFPO,,0.136,,7.1,2013,05
201305,EDDS,LFLL,,0.054,,7.3,2013,05
201305,EDDS,LFPG,,0.018,,1.7,2013,05
201305,EGBB,LFLL,,0.200,,7.4,2013,05
201305,EGBB,LFPG,,0.053,,2.7,2013,05
201305,EGBB,LFMN,,0.261,,19.8,2013,05
201305,LFRH,LFLL,,0.014,,2.1,2013,05
201305,LFRH,LFPO,,0.211,,7.7,2013,05
201305,EGGW,LFPG,,0.129,,7.5,2013,05
201305,EGGW,LFMN,,0.161,,23.2,2013,05
201305,EGGW,LFBD,,0.074,,2.2,2013,05
201305,EGCC,LFSB,,0.000,,0.1,2013,05
201305,EGCC,LFLL,,0.000,,0.1,2013,05
201305,EGCC,LFPG,,0.083,,3.7,2013,05
201305,EGCC,LFBO,,0.091,,3.5,2013,05
201305,EGCC,LFRS,,0.200,,11.9,2013,05
201305,EGCC,LFMN,,0.364,,13.0,2013,05
201305,EGCC,LFOB,,0.143,,8.0,2013,05
201305,LFKB,LFML,,0.121,,5.5,2013,05
201305,LFKB,LFLL,,0.000,,0.1,2013,05
201305,LFKB,LFPG,,0.043,,2.0,2013,05
201305,LFKB,LFBO,,0.042,,8.6,2013,05
201305,LFKB,LFRS,,0.318,,18.9,2013,05
201305,LFKB,LFMN,,0.110,,9.3,2013,05
201305,LFKB,LFBD,,0.200,,5.0,2013,05
201305,LFKB,LFPO,,0.184,,8.5,2013,05
201305,LGIR,LFSB,,0.000,,0.7,2013,05
201305,LGIR,LFLL,,0.353,,25.6,2013,05
201305,LGIR,LFPG,,0.048,,4.7,2013,05
201305,LGIR,LFRS,,0.357,,19.3,2013,05
