"","ANMOIS","APT","FSC","ZON","CAT","MVT","PAX","PEQ","CO2","NOX","COVNM","TSP","year","month","APT_PAYS","APT_LAT","APT_LONG","date"
"16361",201408,"LFML","LC","I","C",75,18327,19096,0.214,1.215,0.057,0.034,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16362",201408,"LFML","MC","I","A",646,23710,27034,0.157,0.457,0.195,0.025,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16363",201408,"LFML","MC","I","B",3940,516405,520328,3.877,15.993,0.982,0.615,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16364",201408,"LFML","MC","I","C",140,10493,19920,0.324,1.757,0.128,0.051,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16365",201408,"LFML","LC","O","C",17,5540,5563,0.05,0.278,0.006,0.008,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16366",201408,"LFML","CC","M","A",2,0,34,0,0.002,0.001,0,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16367",201408,"LFML","CC","M","B",941,109519,120656,0.928,3.722,0.345,0.147,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16368",201408,"LFML","CC","M","C",3,634,776,0.005,0.012,0.001,0.001,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16369",201408,"LFML","CC","M","A",938,35964,36916,0.26,0.819,0.507,0.041,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16370",201408,"LFML","CC","M","B",1426,162395,169828,1.383,5.621,0.371,0.219,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16371",201408,"LFML","CC","M","C",81,57,1302,0.133,0.677,0.064,0.021,2014,8,"France (Métrop.)",43.44,5.22,2014-08-01 01:01:00
"16372",201408,"LFMN","LC","I","A",65,270,270,0.036,0.124,0.007,0.006,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16373",201408,"LFMN","LC","I","B",20,155,155,0.021,0.094,0.005,0.003,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16374",201408,"LFMN","LC","I","C",173,44202,50631,0.539,3.433,0.176,0.086,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16375",201408,"LFMN","MC","I","A",5336,45996,46013,1.324,3.708,2.919,0.21,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16376",201408,"LFMN","MC","I","B",6580,849798,850759,5.678,22.757,1.598,0.901,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16377",201408,"LFMN","MC","I","C",12,1198,1289,0.025,0.141,0.014,0.004,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16378",201408,"LFMN","CC","M","A",39,143,864,0.01,0.032,0.018,0.002,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16379",201408,"LFMN","CC","M","B",1535,237120,239346,1.583,7.144,0.428,0.251,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16380",201408,"LFMN","CC","M","A",3913,61052,61233,0.644,1.693,1.975,0.102,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16381",201408,"LFMN","CC","M","B",815,106253,106349,0.739,2.955,0.246,0.117,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16382",201408,"LFMN","CC","M","C",31,7,1129,0.053,0.321,0.009,0.008,2014,8,"France (Métrop.)",43.67,7.22,2014-08-01 01:01:00
"16383",201408,"LFOB","MC","I","A",24,1365,1365,0.006,0.009,0.013,0.001,2014,8,"France (Métrop.)",49.45,2.11,2014-08-01 01:01:00
"16384",201408,"LFOB","MC","I","B",2526,417972,417972,2.68,11.103,0.424,0.425,2014,8,"France (Métrop.)",49.45,2.11,2014-08-01 01:01:00
"16385",201408,"LFOB","MC","I","C",1,145,145,0.001,0.003,0.001,0,2014,8,"France (Métrop.)",49.45,2.11,2014-08-01 01:01:00
"16386",201408,"LFOB","CC","M","A",2,74,74,0.001,0.003,0,0,2014,8,"France (Métrop.)",49.45,2.11,2014-08-01 01:01:00
"16387",201408,"LFOB","CC","M","B",87,13803,13803,0.101,0.433,0.016,0.016,2014,8,"France (Métrop.)",49.45,2.11,2014-08-01 01:01:00
"16388",201408,"LFPG","LC","I","A",3,11,11,0.002,0.006,0.001,0,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16389",201408,"LFPG","LC","I","B",150,14696,15256,0.203,0.751,0.09,0.032,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16390",201408,"LFPG","LC","I","C",9494,2437242,3528382,40.848,239.512,19.69,6.484,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16391",201408,"LFPG","MC","I","A",3879,223981,236882,1.745,4.964,0.686,0.277,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16392",201408,"LFPG","MC","I","B",22954,3024317,3097713,25.888,98.502,11.281,4.109,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16393",201408,"LFPG","MC","I","C",2017,232335,594707,6.147,33.163,2.386,0.976,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16394",201408,"LFPG","LC","O","C",195,66487,79864,0.847,5.493,0.438,0.134,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16395",201408,"LFPG","CC","M","A",616,29464,32875,0.263,0.772,0.451,0.042,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16396",201408,"LFPG","CC","M","B",3891,483435,557878,4.437,16.47,1.97,0.704,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16397",201408,"LFPG","CC","M","C",110,314,11609,0.219,1.243,0.069,0.035,2014,8,"France (Métrop.)",49.01,2.55,2014-08-01 01:01:00
"16398",201408,"LFPO","LC","I","B",24,2759,2791,0.028,0.106,0.005,0.004,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16399",201408,"LFPO","LC","I","C",367,74973,83421,0.887,4.484,0.154,0.141,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16400",201408,"LFPO","MC","I","A",399,12486,12486,0.091,0.154,0.177,0.014,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16401",201408,"LFPO","MC","I","B",10457,1480642,1492417,11.181,46.019,2.717,1.775,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16402",201408,"LFPO","MC","I","C",315,66576,76105,0.921,5.089,0.74,0.146,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16403",201408,"LFPO","LC","O","C",826,315618,362090,3.307,20.585,0.888,0.525,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16404",201408,"LFPO","CC","M","A",1275,56633,56660,0.475,1.532,0.428,0.075,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16405",201408,"LFPO","CC","M","B",5996,780100,781933,5.664,24.053,1.51,0.899,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16406",201408,"LFPO","CC","M","C",11,4698,4728,0.048,0.263,0.005,0.008,2014,8,"France (Métrop.)",48.72,2.38,2014-08-01 01:01:00
"16407",201408,"LFRS","LC","I","A",1,3,3,0.001,0.004,0,0,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16408",201408,"LFRS","LC","I","C",16,4690,4696,0.04,0.214,0.016,0.006,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16409",201408,"LFRS","MC","I","A",520,22899,23179,0.157,0.519,0.089,0.025,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16410",201408,"LFRS","MC","I","B",1856,249903,250055,1.789,7.633,0.309,0.284,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16411",201408,"LFRS","MC","I","C",50,274,5447,0.089,0.448,0.023,0.014,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16412",201408,"LFRS","LC","O","C",1,465,465,0.002,0.01,0.001,0,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16413",201408,"LFRS","CC","M","A",182,7669,7670,0.047,0.159,0.086,0.007,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16414",201408,"LFRS","CC","M","B",256,35639,35660,0.233,1.18,0.083,0.037,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16415",201408,"LFRS","CC","M","C",2,585,585,0.009,0.068,0.005,0.001,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16416",201408,"LFRS","CC","M","A",450,17817,17817,0.197,0.675,0.038,0.031,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16417",201408,"LFRS","CC","M","B",1119,133690,133692,0.938,3.842,0.164,0.149,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16418",201408,"LFRS","CC","M","C",41,13,91,0.065,0.39,0.011,0.01,2014,8,"France (Métrop.)",47.16,-1.61,2014-08-01 01:01:00
"16419",201408,"LFSB","LC","I","A",5,8,8,0.002,0.005,0,0,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16420",201408,"LFSB","LC","I","C",13,1910,5560,0.048,0.336,0.029,0.008,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16421",201408,"LFSB","MC","I","A",1506,63389,66383,0.371,1.106,0.212,0.059,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16422",201408,"LFSB","MC","I","B",3955,564191,568053,3.487,14.354,0.952,0.554,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16423",201408,"LFSB","MC","I","C",57,0,14015,0.123,0.655,0.021,0.02,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16424",201408,"LFSB","CC","M","A",353,18673,18684,0.102,0.343,0.147,0.016,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16425",201408,"LFSB","CC","M","B",6,672,672,0.007,0.039,0.003,0.001,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16426",201408,"LFSB","CC","M","C",65,0,6267,0.099,0.721,0.003,0.016,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16427",201408,"LFSB","CC","M","A",45,697,697,0.012,0.034,0.015,0.002,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16428",201408,"LFSB","CC","M","B",376,55823,55823,0.343,1.363,0.141,0.054,2014,8,"France (Métrop.)",47.59,7.53,2014-08-01 01:01:00
"16429",201409,"LFBD","LC","I","C",16,3914,3955,0.033,0.17,0.021,0.005,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16430",201409,"LFBD","MC","I","A",260,14226,14227,0.083,0.268,0.028,0.013,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16431",201409,"LFBD","MC","I","B",1632,195404,195646,1.431,5.939,0.325,0.227,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16432",201409,"LFBD","MC","I","C",44,0,2446,0.075,0.383,0.012,0.012,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16433",201409,"LFBD","CC","M","B",707,87033,91393,0.766,4.02,0.165,0.122,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16434",201409,"LFBD","CC","M","A",670,25070,25071,0.263,0.886,0.048,0.042,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16435",201409,"LFBD","CC","M","B",970,98743,98743,0.807,3.286,0.242,0.128,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16436",201409,"LFBD","CC","M","C",44,0,3102,0.084,0.446,0.049,0.013,2014,9,"France (Métrop.)",44.83,-0.72,2014-09-01 01:01:00
"16437",201409,"LFBO","LC","I","A",4,15,15,0.003,0.009,0,0,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16438",201409,"LFBO","LC","I","B",2,18,18,0.002,0.008,0,0,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16439",201409,"LFBO","LC","I","C",20,4930,5144,0.05,0.243,0.032,0.008,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16440",201409,"LFBO","MC","I","A",850,40043,40174,0.254,0.796,0.128,0.04,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16441",201409,"LFBO","MC","I","B",2323,253014,255206,1.876,7.268,0.504,0.298,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16442",201409,"LFBO","MC","I","C",173,328,29572,0.385,1.976,0.257,0.061,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16443",201409,"LFBO","CC","M","A",35,0,940,0.008,0.021,0.014,0.001,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16444",201409,"LFBO","CC","M","B",1651,199861,207415,1.574,6.734,0.376,0.25,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16445",201409,"LFBO","CC","M","A",971,40246,40246,0.337,1.079,0.239,0.053,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16446",201409,"LFBO","CC","M","B",609,68167,68168,0.512,2.03,0.173,0.081,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16447",201409,"LFBO","CC","M","C",107,181,14750,0.188,0.983,0.116,0.03,2014,9,"France (Métrop.)",43.64,1.37,2014-09-01 01:01:00
"16448",201409,"LFLL","LC","I","C",81,15966,24636,0.303,2.069,0.149,0.048,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16449",201409,"LFLL","MC","I","A",1660,80865,83093,0.52,1.637,0.164,0.083,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16450",201409,"LFLL","MC","I","B",3390,394960,396973,2.959,11.761,0.809,0.47,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16451",201409,"LFLL","MC","I","C",164,8585,29607,0.361,1.923,0.15,0.057,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16452",201409,"LFLL","CC","M","A",43,306,950,0.014,0.038,0.018,0.002,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16453",201409,"LFLL","CC","M","B",431,33605,36793,0.342,1.347,0.082,0.054,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16454",201409,"LFLL","CC","M","A",1787,66105,66156,0.705,2.243,0.412,0.112,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16455",201409,"LFLL","CC","M","B",1695,146704,146709,1.315,4.964,0.42,0.209,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16456",201409,"LFLL","CC","M","C",65,61,4567,0.132,0.77,0.061,0.021,2014,9,"France (Métrop.)",45.73,5.08,2014-09-01 01:01:00
"16457",201409,"LFML","LC","I","C",54,14167,14367,0.144,0.875,0.052,0.023,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16458",201409,"LFML","MC","I","A",870,25995,30971,0.211,0.631,0.209,0.034,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16459",201409,"LFML","MC","I","B",3121,386081,387976,3.028,12.307,0.712,0.481,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16460",201409,"LFML","MC","I","C",148,3846,18515,0.304,1.546,0.112,0.048,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16461",201409,"LFML","LC","O","C",17,5271,5353,0.052,0.301,0.006,0.008,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16462",201409,"LFML","CC","M","B",706,74370,82798,0.727,3.078,0.254,0.115,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16463",201409,"LFML","CC","M","C",51,1233,8190,0.105,0.647,0.008,0.017,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16464",201409,"LFML","CC","M","A",1211,35655,38401,0.311,0.942,0.521,0.049,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16465",201409,"LFML","CC","M","B",1149,119934,128744,1.149,4.632,0.297,0.182,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16466",201409,"LFML","CC","M","C",86,250,729,0.156,0.823,0.08,0.025,2014,9,"France (Métrop.)",43.44,5.22,2014-09-01 01:01:00
"16467",201409,"LFMN","LC","I","A",59,198,198,0.028,0.091,0.007,0.004,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16468",201409,"LFMN","LC","I","B",1,13,13,0.001,0.007,0,0,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16469",201409,"LFMN","LC","I","C",165,38890,46819,0.522,3.322,0.167,0.083,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16470",201409,"LFMN","MC","I","A",4551,35500,35510,0.9,2.348,2.638,0.143,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16471",201409,"LFMN","MC","I","B",5761,712031,713339,4.895,19.736,1.363,0.777,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16472",201409,"LFMN","MC","I","C",6,4,202,0.007,0.013,0.001,0.001,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16473",201409,"LFMN","CC","M","A",37,3,953,0.008,0.024,0.016,0.001,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16474",201409,"LFMN","CC","M","B",1334,191324,193780,1.341,5.815,0.352,0.213,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16475",201409,"LFMN","CC","M","C",4,1173,1173,0.017,0.082,0.002,0.003,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16476",201409,"LFMN","CC","M","A",2234,48020,48133,0.471,1.363,1.092,0.075,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16477",201409,"LFMN","CC","M","B",599,76227,76229,0.559,2.259,0.185,0.089,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16478",201409,"LFMN","CC","M","C",39,0,1840,0.064,0.376,0.011,0.01,2014,9,"France (Métrop.)",43.67,7.22,2014-09-01 01:01:00
"16479",201409,"LFOB","MC","I","A",19,891,891,0.004,0.007,0.009,0.001,2014,9,"France (Métrop.)",49.45,2.11,2014-09-01 01:01:00
"16480",201409,"LFOB","MC","I","B",2303,361035,361037,2.423,10.169,0.377,0.385,2014,9,"France (Métrop.)",49.45,2.11,2014-09-01 01:01:00
"16481",201409,"LFOB","CC","M","B",70,10931,10931,0.081,0.368,0.013,0.013,2014,9,"France (Métrop.)",49.45,2.11,2014-09-01 01:01:00
"16482",201409,"LFPG","LC","I","B",131,10250,10805,0.182,0.665,0.073,0.029,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16483",201409,"LFPG","LC","I","C",7195,1747735,2670155,30.588,177.291,13.989,4.855,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16484",201409,"LFPG","MC","I","A",4087,222715,237756,1.776,5.071,0.638,0.282,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16485",201409,"LFPG","MC","I","B",18597,2359443,2439801,20.637,78.359,8.591,3.276,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16486",201409,"LFPG","MC","I","C",1820,184959,570265,5.355,28.76,2.041,0.85,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16487",201409,"LFPG","LC","O","C",111,39939,52054,0.506,3.6,0.216,0.08,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16488",201409,"LFPG","CC","M","A",639,26031,30514,0.262,0.775,0.463,0.042,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16489",201409,"LFPG","CC","M","B",2823,299794,377001,3.174,11.54,1.375,0.504,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16490",201409,"LFPG","CC","M","C",165,1614,28700,0.356,1.994,0.091,0.057,2014,9,"France (Métrop.)",49.01,2.55,2014-09-01 01:01:00
"16491",201409,"LFPO","LC","I","A",1,0,0,0.001,0.004,0,0,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16492",201409,"LFPO","LC","I","B",25,3093,3107,0.029,0.107,0.005,0.005,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16493",201409,"LFPO","LC","I","C",274,58741,66790,0.669,3.484,0.086,0.106,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16494",201409,"LFPO","MC","I","A",540,17210,17210,0.123,0.208,0.234,0.019,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16495",201409,"LFPO","MC","I","B",9136,1284528,1299120,9.659,40.224,2.38,1.533,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16496",201409,"LFPO","MC","I","C",230,45689,53948,0.641,3.577,0.471,0.102,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16497",201409,"LFPO","LC","O","C",507,174714,215515,1.922,11.85,0.519,0.305,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16498",201409,"LFPO","CC","M","A",2493,84333,84348,0.807,2.574,0.86,0.128,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16499",201409,"LFPO","CC","M","B",5903,683080,684698,5.532,23.212,1.285,0.878,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16500",201409,"LFPO","CC","M","C",6,1831,1831,0.024,0.13,0.002,0.004,2014,9,"France (Métrop.)",48.72,2.38,2014-09-01 01:01:00
"16501",201409,"LFRS","LC","I","C",19,4694,5139,0.052,0.294,0.02,0.008,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16502",201409,"LFRS","MC","I","A",606,25809,26961,0.199,0.657,0.096,0.032,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16503",201409,"LFRS","MC","I","B",1473,190450,190586,1.429,5.992,0.26,0.227,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16504",201409,"LFRS","MC","I","C",64,1199,7782,0.12,0.628,0.031,0.019,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16505",201409,"LFRS","CC","M","A",192,6784,6784,0.05,0.173,0.084,0.008,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16506",201409,"LFRS","CC","M","B",173,20463,20486,0.161,0.817,0.055,0.026,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16507",201409,"LFRS","CC","M","A",794,30979,31034,0.349,1.196,0.083,0.055,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16508",201409,"LFRS","CC","M","B",1093,111415,111416,0.894,3.577,0.158,0.142,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16509",201409,"LFRS","CC","M","C",44,0,89,0.067,0.385,0.012,0.011,2014,9,"France (Métrop.)",47.16,-1.61,2014-09-01 01:01:00
"16510",201409,"LFSB","LC","I","A",3,7,7,0.002,0.007,0.001,0,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16511",201409,"LFSB","LC","I","C",14,1721,5060,0.053,0.377,0.03,0.008,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16512",201409,"LFSB","MC","I","A",1579,63673,68509,0.385,1.145,0.215,0.061,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16513",201409,"LFSB","MC","I","B",3807,519032,523661,3.392,13.948,0.932,0.538,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16514",201409,"LFSB","MC","I","C",68,126,15457,0.158,0.835,0.025,0.025,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16515",201409,"LFSB","CC","M","A",477,20791,20814,0.126,0.427,0.226,0.02,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16516",201409,"LFSB","CC","M","B",9,919,919,0.007,0.041,0.002,0.001,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16517",201409,"LFSB","CC","M","C",72,0,7486,0.115,0.818,0.005,0.018,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16518",201409,"LFSB","CC","M","A",183,2119,2119,0.029,0.089,0.048,0.005,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16519",201409,"LFSB","CC","M","B",294,42593,42593,0.262,1.008,0.102,0.042,2014,9,"France (Métrop.)",47.59,7.53,2014-09-01 01:01:00
"16520",201410,"LFBD","LC","I","C",4,963,968,0.008,0.045,0.005,0.001,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16521",201410,"LFBD","MC","I","A",283,13555,13621,0.094,0.298,0.033,0.015,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16522",201410,"LFBD","MC","I","B",1366,159870,160132,1.192,4.864,0.282,0.189,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16523",201410,"LFBD","MC","I","C",49,468,3094,0.085,0.436,0.017,0.014,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16524",201410,"LFBD","CC","M","B",979,141921,146184,1.081,5.782,0.213,0.172,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16525",201410,"LFBD","CC","M","C",1,81,90,0.001,0.003,0.001,0,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16526",201410,"LFBD","CC","M","A",680,24749,24749,0.276,0.925,0.052,0.044,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16527",201410,"LFBD","CC","M","B",966,100499,100501,0.797,3.151,0.242,0.126,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16528",201410,"LFBD","CC","M","C",45,0,3472,0.09,0.51,0.047,0.014,2014,10,"France (Métrop.)",44.83,-0.72,2014-10-01 01:01:00
"16529",201410,"LFBO","LC","I","A",5,18,18,0.003,0.009,0.001,0,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
"16530",201410,"LFBO","LC","I","B",1,10,10,0.001,0.002,0,0,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
"16531",201410,"LFBO","LC","I","C",12,1914,2639,0.031,0.144,0.016,0.005,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
"16532",201410,"LFBO","MC","I","A",876,37994,38515,0.252,0.792,0.133,0.04,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
"16533",201410,"LFBO","MC","I","B",2221,226454,228153,1.714,6.723,0.473,0.272,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
"16534",201410,"LFBO","MC","I","C",178,330,30085,0.406,2.098,0.262,0.064,2014,10,"France (Métrop.)",43.64,1.37,2014-10-01 01:01:00
